shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
4783690.0104783690,49.3179019,6.914445,23
4783690.0104783690,49.3217316,6.9180075,24
4783690.0104783690,49.3329719,6.9248711,25
4783690.0104783690,49.3370499,6.930183,26
4783690.0104783690,49.3623464,6.9333814,27
4783690.0104783690,49.3915094,6.9266054,28
4783690.0104783690,49.4083499,6.9067701,29
4783690.0114783690,49.1434612,7.0447458,0
4783690.0114783690,49.1580816,7.0335958,1
4783690.0114783690,49.1801853,7.0353325,2
4783690.0114783690,49.1979532,7.030812,3
4783690.0114783690,49.2168487,7.0288026,4
4783690.0114783690,49.2270873,7.0210881,5
4783690.0114783690,49.2284869,7.0161157,6
4783690.0114783690,49.2292685,7.0110709,7
4783690.0114783690,49.231253,7.0070214,8
4783690.0114783690,49.2335161,7.0006082,9
4783690.0114783690,49.236017,6.9963377,10
4783690.0114783690,49.2377936,6.9939511,11
4783690.0114783690,49.2401824,6.9898045,12
4783690.0114783690,49.2403747,6.9848368,13
4783690.0114783690,49.2411594,6.9784324,14
4783690.0114783690,49.2428798,6.9723209,15
4783690.0114783690,49.247066,6.9674005,16
4783690.0114783690,49.2504092,6.9634969,17
4783690.0114783690,49.255946,6.9603096,18
4783690.0114783690,49.2747948,6.9613525,19
4783690.0114783690,49.2943204,6.9533637,20
4783690.0114783690,49.3113755,6.9376699,21
4783690.0114783690,49.3144166,6.9326255,22
4783690.0114783690,49.3179019,6.914445,23
4783690.0114783690,49.3217316,6.9180075,24
4783690.0114783690,49.3329719,6.9248711,25
4783690.0114783690,49.3370499,6.930183,26
4783690.0114783690,49.3623464,6.9333814,27
4783690.0114783690,49.3915094,6.9266054,28
4783690.0114783690,49.4083499,6.9067701,29
4783690.0124783690,49.1434612,7.0447458,0
4783690.0124783690,49.1580816,7.0335958,1
4783690.0124783690,49.1801853,7.0353325,2
4783690.0124783690,49.1979532,7.030812,3
4783690.0124783690,49.2168487,7.0288026,4
4783690.0124783690,49.2270873,7.0210881,5
4783690.0124783690,49.2284869,7.0161157,6
4783690.0124783690,49.2292685,7.0110709,7
4783690.0124783690,49.231253,7.0070214,8
4783690.0124783690,49.2335161,7.0006082,9
4783690.0124783690,49.236017,6.9963377,10
4783690.0124783690,49.2377936,6.9939511,11
4783690.0124783690,49.2401824,6.9898045,12
4783690.0124783690,49.2403747,6.9848368,13
4783690.0124783690,49.2411594,6.9784324,14
4783690.0124783690,49.2428798,6.9723209,15
4783690.0124783690,49.247066,6.9674005,16
4783690.0124783690,49.2504092,6.9634969,17
4783690.0124783690,49.255946,6.9603096,18
4783690.0124783690,49.2747948,6.9613525,19
4783690.0124783690,49.2943204,6.9533637,20
4783690.0124783690,49.3113755,6.9376699,21
4783690.0124783690,49.3144166,6.9326255,22
4783690.0124783690,49.3179019,6.914445,23
4783690.0124783690,49.3217316,6.9180075,24
4783690.0124783690,49.3329719,6.9248711,25
4783690.0124783690,49.3370499,6.930183,26
4783690.0124783690,49.3623464,6.9333814,27
4783690.0124783690,49.3915094,6.9266054,28
4783690.0124783690,49.4083499,6.9067701,29
4783690.0134783690,49.1434612,7.0447458,0
4783690.0134783690,49.1580816,7.0335958,1
4783690.0134783690,49.1801853,7.0353325,2
4783690.0134783690,49.1979532,7.030812,3
4783690.0134783690,49.2168487,7.0288026,4
4783690.0134783690,49.2270873,7.0210881,5
4783690.0134783690,49.2284869,7.0161157,6
4783690.0134783690,49.2292685,7.0110709,7
4783690.0134783690,49.231253,7.0070214,8
4783690.0134783690,49.2335161,7.0006082,9
4783690.0134783690,49.236017,6.9963377,10
4783690.0134783690,49.2377936,6.9939511,11
4783690.0134783690,49.2401824,6.9898045,12
4783690.0134783690,49.2403747,6.9848368,13
4783690.0134783690,49.2411594,6.9784324,14
4783690.0134783690,49.2428798,6.9723209,15
4783690.0134783690,49.247066,6.9674005,16
4783690.0134783690,49.2504092,6.9634969,17
4783690.0134783690,49.255946,6.9603096,18
4783690.0134783690,49.2747948,6.9613525,19
4783690.0134783690,49.2943204,6.9533637,20
4783690.0134783690,49.3113755,6.9376699,21
4783690.0134783690,49.3144166,6.9326255,22
4783690.0134783690,49.3179019,6.914445,23
4783690.0134783690,49.3217316,6.9180075,24
4783690.0134783690,49.3329719,6.9248711,25
4783690.0134783690,49.3370499,6.930183,26
4783690.0134783690,49.3623464,6.9333814,27
4783690.0134783690,49.3915094,6.9266054,28
4783690.0134783690,49.4083499,6.9067701,29
4783690.0144783690,49.1434612,7.0447458,0
4783690.0144783690,49.1580816,7.0335958,1
4783690.0144783690,49.1801853,7.0353325,2
4783690.0144783690,49.1979532,7.030812,3
4783690.0144783690,49.2168487,7.0288026,4
4783690.0144783690,49.2270873,7.0210881,5
4783690.0144783690,49.2284869,7.0161157,6
4783690.0144783690,49.2292685,7.0110709,7
4783690.0144783690,49.231253,7.0070214,8
4783690.0144783690,49.2335161,7.0006082,9
4783690.0144783690,49.236017,6.9963377,10
4783690.0144783690,49.2377936,6.9939511,11
4783690.0144783690,49.2401824,6.9898045,12
4783690.0144783690,49.2403747,6.9848368,13
4783690.0144783690,49.2411594,6.9784324,14
4783690.0144783690,49.2428798,6.9723209,15
4783690.0144783690,49.247066,6.9674005,16
4783690.0144783690,49.2504092,6.9634969,17
4783690.0144783690,49.255946,6.9603096,18
4783690.0144783690,49.2747948,6.9613525,19
4783690.0144783690,49.2943204,6.9533637,20
4783690.0144783690,49.3113755,6.9376699,21
4783690.0144783690,49.3144166,6.9326255,22
4783690.0144783690,49.3179019,6.914445,23
4783690.0144783690,49.3217316,6.9180075,24
4783690.0144783690,49.3329719,6.9248711,25
4783690.0144783690,49.3370499,6.930183,26
4783690.0144783690,49.3623464,6.9333814,27
4783690.0144783690,49.3915094,6.9266054,28
4783690.0144783690,49.4083499,6.9067701,29
4783690.0154783690,49.1434612,7.0447458,0
4783690.0154783690,49.1580816,7.0335958,1
4783690.0154783690,49.1801853,7.0353325,2
4783690.0154783690,49.1979532,7.030812,3
4783690.0154783690,49.2168487,7.0288026,4
4783690.0154783690,49.2270873,7.0210881,5
4783690.0154783690,49.2284869,7.0161157,6
4783690.0154783690,49.2292685,7.0110709,7
4783690.0154783690,49.231253,7.0070214,8
4783690.0154783690,49.2335161,7.0006082,9
4783690.0154783690,49.236017,6.9963377,10
4783690.0154783690,49.2377936,6.9939511,11
4783690.0154783690,49.2401824,6.9898045,12
4783690.0154783690,49.2403747,6.9848368,13
4783690.0154783690,49.2411594,6.9784324,14
4783690.0154783690,49.2428798,6.9723209,15
4783690.0154783690,49.247066,6.9674005,16
4783690.0154783690,49.2504092,6.9634969,17
4783690.0154783690,49.255946,6.9603096,18
4783690.0154783690,49.2747948,6.9613525,19
4783690.0154783690,49.2943204,6.9533637,20
4783690.0154783690,49.3113755,6.9376699,21
4783690.0154783690,49.3144166,6.9326255,22
4783690.0154783690,49.3179019,6.914445,23
4783690.0154783690,49.3217316,6.9180075,24
4783690.0154783690,49.3329719,6.9248711,25
4783690.0154783690,49.3370499,6.930183,26
4783690.0154783690,49.3623464,6.9333814,27
4783690.0154783690,49.3915094,6.9266054,28
4783690.0154783690,49.4083499,6.9067701,29
4783690.0164783690,49.1434612,7.0447458,0
4783690.0164783690,49.1580816,7.0335958,1
4783690.0164783690,49.1801853,7.0353325,2
4783690.0164783690,49.1979532,7.030812,3
4783690.0164783690,49.2168487,7.0288026,4
4783690.0164783690,49.2270873,7.0210881,5
4783690.0164783690,49.2284869,7.0161157,6
4783690.0164783690,49.2292685,7.0110709,7
4783690.0164783690,49.231253,7.0070214,8
4783690.0164783690,49.2335161,7.0006082,9
4783690.0164783690,49.236017,6.9963377,10
4783690.0164783690,49.2377936,6.9939511,11
4783690.0164783690,49.2401824,6.9898045,12
4783690.0164783690,49.2403747,6.9848368,13
4783690.0164783690,49.2411594,6.9784324,14
4783690.0164783690,49.2428798,6.9723209,15
4783690.0164783690,49.247066,6.9674005,16
4783690.0164783690,49.2504092,6.9634969,17
4783690.0164783690,49.255946,6.9603096,18
4783690.0164783690,49.2747948,6.9613525,19
4783690.0164783690,49.2943204,6.9533637,20
4783690.0164783690,49.3113755,6.9376699,21
4783690.0164783690,49.3144166,6.9326255,22
4783690.0164783690,49.3179019,6.914445,23
4783690.0164783690,49.3217316,6.9180075,24
4783690.0164783690,49.3329719,6.9248711,25
4783690.0164783690,49.3370499,6.930183,26
4783690.0164783690,49.3623464,6.9333814,27
4783690.0164783690,49.3915094,6.9266054,28
4783690.0164783690,49.4083499,6.9067701,29
4783690.0174783690,49.1434612,7.0447458,0
4783690.0174783690,49.1580816,7.0335958,1
4783690.0174783690,49.1801853,7.0353325,2
4783690.0174783690,49.1979532,7.030812,3
4783690.0174783690,49.2168487,7.0288026,4
4783690.0174783690,49.2270873,7.0210881,5
4783690.0174783690,49.2284869,7.0161157,6
4783690.0174783690,49.2292685,7.0110709,7
4783690.0174783690,49.231253,7.0070214,8
4783690.0174783690,49.2335161,7.0006082,9
4783690.0174783690,49.236017,6.9963377,10
4783690.0174783690,49.2377936,6.9939511,11
4783690.0174783690,49.2401824,6.9898045,12
4783690.0174783690,49.2403747,6.9848368,13
4783690.0174783690,49.2411594,6.9784324,14
4783690.0174783690,49.2428798,6.9723209,15
4783690.0174783690,49.247066,6.9674005,16
4783690.0174783690,49.2504092,6.9634969,17
4783690.0174783690,49.255946,6.9603096,18
4783690.0174783690,49.2747948,6.9613525,19
4783690.0174783690,49.2943204,6.9533637,20
4783690.0174783690,49.3113755,6.9376699,21
4783690.0174783690,49.3144166,6.9326255,22
4783690.0174783690,49.3179019,6.914445,23
4783690.0174783690,49.3217316,6.9180075,24
4783690.0174783690,49.3329719,6.9248711,25
4783690.0174783690,49.3370499,6.930183,26
4783690.0174783690,49.3623464,6.9333814,27
4783690.0174783690,49.3915094,6.9266054,28
4783690.0174783690,49.4083499,6.9067701,29
4783690.0184783690,49.1434612,7.0447458,0
4783690.0184783690,49.1580816,7.0335958,1
4783690.0184783690,49.1801853,7.0353325,2
4783690.0184783690,49.1979532,7.030812,3
4783690.0184783690,49.2168487,7.0288026,4
4783690.0184783690,49.2270873,7.0210881,5
4783690.0184783690,49.2284869,7.0161157,6
4783690.0184783690,49.2292685,7.0110709,7
4783690.0184783690,49.231253,7.0070214,8
4783690.0184783690,49.2335161,7.0006082,9
4783690.0184783690,49.236017,6.9963377,10
4783690.0184783690,49.2377936,6.9939511,11
4783690.0184783690,49.2401824,6.9898045,12
4783690.0184783690,49.2403747,6.9848368,13
4783690.0184783690,49.2411594,6.9784324,14
4783690.0184783690,49.2428798,6.9723209,15
4783690.0184783690,49.247066,6.9674005,16
4783690.0184783690,49.2504092,6.9634969,17
4783690.0184783690,49.255946,6.9603096,18
4783690.0184783690,49.2747948,6.9613525,19
4783690.0184783690,49.2943204,6.9533637,20
4783690.0184783690,49.3113755,6.9376699,21
4783690.0184783690,49.3144166,6.9326255,22
4783690.0184783690,49.3179019,6.914445,23
4783690.0184783690,49.3217316,6.9180075,24
4783690.0184783690,49.3329719,6.9248711,25
4783690.0184783690,49.3370499,6.930183,26
4783690.0184783690,49.3623464,6.9333814,27
4783690.0184783690,49.3915094,6.9266054,28
4783690.0184783690,49.4083499,6.9067701,29
4783690.0194783690,49.1434612,7.0447458,0
4783690.0194783690,49.1580816,7.0335958,1
4783690.0194783690,49.1801853,7.0353325,2
4783690.0194783690,49.1979532,7.030812,3
4783690.0194783690,49.2168487,7.0288026,4
4783690.0194783690,49.2270873,7.0210881,5
4783690.0194783690,49.2284869,7.0161157,6
4783690.0194783690,49.2292685,7.0110709,7
4783690.0194783690,49.231253,7.0070214,8
4783690.0194783690,49.2335161,7.0006082,9
4783690.0194783690,49.236017,6.9963377,10
4783690.0194783690,49.2377936,6.9939511,11
4783690.0194783690,49.2401824,6.9898045,12
4783690.0194783690,49.2403747,6.9848368,13
4783690.0194783690,49.2411594,6.9784324,14
4783690.0194783690,49.2428798,6.9723209,15
4783690.0194783690,49.247066,6.9674005,16
4783690.0194783690,49.2504092,6.9634969,17
4783690.0194783690,49.255946,6.9603096,18
4783690.0194783690,49.2747948,6.9613525,19
4783690.0194783690,49.2943204,6.9533637,20
4783690.0194783690,49.3113755,6.9376699,21
4783690.0194783690,49.3144166,6.9326255,22
4783690.0194783690,49.3179019,6.914445,23
4783690.0194783690,49.3217316,6.9180075,24
4783690.0194783690,49.3329719,6.9248711,25
4783690.0194783690,49.3370499,6.930183,26
4783690.0194783690,49.3623464,6.9333814,27
4783690.0194783690,49.3915094,6.9266054,28
4783690.0194783690,49.4083499,6.9067701,29
4783690.0204783690,49.1434612,7.0447458,0
4783690.0204783690,49.1580816,7.0335958,1
4783690.0204783690,49.1801853,7.0353325,2
4783690.0204783690,49.1979532,7.030812,3
4783690.0204783690,49.2168487,7.0288026,4
4783690.0204783690,49.2270873,7.0210881,5
4783690.0204783690,49.2284869,7.0161157,6
4783690.0204783690,49.2292685,7.0110709,7
4783690.0204783690,49.231253,7.0070214,8
4783690.0204783690,49.2335161,7.0006082,9
4783690.0204783690,49.236017,6.9963377,10
4783690.0204783690,49.2377936,6.9939511,11
4783690.0204783690,49.2401824,6.9898045,12
4783690.0204783690,49.2403747,6.9848368,13
4783690.0204783690,49.2411594,6.9784324,14
4783690.0204783690,49.2428798,6.9723209,15
4783690.0204783690,49.247066,6.9674005,16
4783690.0204783690,49.2504092,6.9634969,17
4783690.0204783690,49.255946,6.9603096,18
4783690.0204783690,49.2747948,6.9613525,19
4783690.0204783690,49.2943204,6.9533637,20
4783690.0204783690,49.3113755,6.9376699,21
4783690.0204783690,49.3144166,6.9326255,22
4783690.0204783690,49.3179019,6.914445,23
4783690.0204783690,49.3217316,6.9180075,24
4783690.0204783690,49.3329719,6.9248711,25
4783690.0204783690,49.3370499,6.930183,26
4783690.0204783690,49.3623464,6.9333814,27
4783690.0204783690,49.3915094,6.9266054,28
4783690.0204783690,49.4083499,6.9067701,29
4783690.0214783690,49.1434612,7.0447458,0
4783690.0214783690,49.1580816,7.0335958,1
4783690.0214783690,49.1801853,7.0353325,2
4783690.0214783690,49.1979532,7.030812,3
4783690.0214783690,49.2168487,7.0288026,4
4783690.0214783690,49.2270873,7.0210881,5
4783690.0214783690,49.2284869,7.0161157,6
4783690.0214783690,49.2292685,7.0110709,7
4783690.0214783690,49.231253,7.0070214,8
4783690.0214783690,49.2335161,7.0006082,9
4783690.0214783690,49.236017,6.9963377,10
4783690.0214783690,49.2377936,6.9939511,11
4783690.0214783690,49.2401824,6.9898045,12
4783690.0214783690,49.2403747,6.9848368,13
4783690.0214783690,49.2411594,6.9784324,14
4783690.0214783690,49.2428798,6.9723209,15
4783690.0214783690,49.247066,6.9674005,16
4783690.0214783690,49.2504092,6.9634969,17
4783690.0214783690,49.255946,6.9603096,18
4783690.0214783690,49.2747948,6.9613525,19
4783690.0214783690,49.2943204,6.9533637,20
4783690.0214783690,49.3113755,6.9376699,21
4783690.0214783690,49.3144166,6.9326255,22
4783690.0214783690,49.3179019,6.914445,23
4783690.0214783690,49.3217316,6.9180075,24
4783690.0214783690,49.3329719,6.9248711,25
4783690.0214783690,49.3370499,6.930183,26
4783690.0214783690,49.3623464,6.9333814,27
4783690.0214783690,49.3915094,6.9266054,28
4783690.0214783690,49.4083499,6.9067701,29
4783690.0224783690,49.1434612,7.0447458,0
4783690.0224783690,49.1580816,7.0335958,1
4783690.0224783690,49.1801853,7.0353325,2
4783690.0224783690,49.1979532,7.030812,3
4783690.0224783690,49.2168487,7.0288026,4
4783690.0224783690,49.2270873,7.0210881,5
4783690.0224783690,49.2284869,7.0161157,6
4783690.0224783690,49.2292685,7.0110709,7
4783690.0224783690,49.231253,7.0070214,8
4783690.0224783690,49.2335161,7.0006082,9
4783690.0224783690,49.236017,6.9963377,10
4783690.0224783690,49.2377936,6.9939511,11
4783690.0224783690,49.2401824,6.9898045,12
4783690.0224783690,49.2403747,6.9848368,13
4783690.0224783690,49.2411594,6.9784324,14
4783690.0224783690,49.2428798,6.9723209,15
4783690.0224783690,49.247066,6.9674005,16
4783690.0224783690,49.2504092,6.9634969,17
4783690.0224783690,49.255946,6.9603096,18
4783690.0224783690,49.2747948,6.9613525,19
4783690.0224783690,49.2943204,6.9533637,20
4783690.0224783690,49.3113755,6.9376699,21
4783690.0224783690,49.3144166,6.9326255,22
4783690.0224783690,49.3179019,6.914445,23
4783690.0224783690,49.3217316,6.9180075,24
4783690.0224783690,49.3329719,6.9248711,25
4783690.0224783690,49.3370499,6.930183,26
4783690.0224783690,49.3623464,6.9333814,27
4783690.0224783690,49.3915094,6.9266054,28
4783690.0224783690,49.4083499,6.9067701,29
4783690.0234783690,49.1434612,7.0447458,0
4783690.0234783690,49.1580816,7.0335958,1
4783690.0234783690,49.1801853,7.0353325,2
4783690.0234783690,49.1979532,7.030812,3
4783690.0234783690,49.2168487,7.0288026,4
4783690.0234783690,49.2270873,7.0210881,5
4783690.0234783690,49.2284869,7.0161157,6
4783690.0234783690,49.2292685,7.0110709,7
4783690.0234783690,49.231253,7.0070214,8
4783690.0234783690,49.2335161,7.0006082,9
4783690.0234783690,49.236017,6.9963377,10
4783690.0234783690,49.2377936,6.9939511,11
4783690.0234783690,49.2401824,6.9898045,12
4783690.0234783690,49.2403747,6.9848368,13
4783690.0234783690,49.2411594,6.9784324,14
4783690.0234783690,49.2428798,6.9723209,15
4783690.0234783690,49.247066,6.9674005,16
4783690.0234783690,49.2504092,6.9634969,17
4783690.0234783690,49.255946,6.9603096,18
4783690.0234783690,49.2747948,6.9613525,19
4783690.0234783690,49.2943204,6.9533637,20
4783690.0234783690,49.3113755,6.9376699,21
4783690.0234783690,49.3144166,6.9326255,22
4783690.0234783690,49.3179019,6.914445,23
4783690.0234783690,49.3217316,6.9180075,24
4783690.0234783690,49.3329719,6.9248711,25
4783690.0234783690,49.3370499,6.930183,26
4783690.0234783690,49.3623464,6.9333814,27
4783690.0234783690,49.3915094,6.9266054,28
4783690.0234783690,49.4083499,6.9067701,29
4783690.0244783690,49.1434612,7.0447458,0
4783690.0244783690,49.1580816,7.0335958,1
4783690.0244783690,49.1801853,7.0353325,2
4783690.0244783690,49.1979532,7.030812,3
4783690.0244783690,49.2168487,7.0288026,4
4783690.0244783690,49.2270873,7.0210881,5
4783690.0244783690,49.2284869,7.0161157,6
4783690.0244783690,49.2292685,7.0110709,7
4783690.0244783690,49.231253,7.0070214,8
4783690.0244783690,49.2335161,7.0006082,9
4783690.0244783690,49.236017,6.9963377,10
4783690.0244783690,49.2377936,6.9939511,11
4783690.0244783690,49.2401824,6.9898045,12
4783690.0244783690,49.2403747,6.9848368,13
4783690.0244783690,49.2411594,6.9784324,14
4783690.0244783690,49.2428798,6.9723209,15
4783690.0244783690,49.247066,6.9674005,16
4783690.0244783690,49.2504092,6.9634969,17
4783690.0244783690,49.255946,6.9603096,18
4783690.0244783690,49.2747948,6.9613525,19
4783690.0244783690,49.2943204,6.9533637,20
4783690.0244783690,49.3113755,6.9376699,21
4783690.0244783690,49.3144166,6.9326255,22
4783690.0244783690,49.3179019,6.914445,23
4783690.0244783690,49.3217316,6.9180075,24
4783690.0244783690,49.3329719,6.9248711,25
4783690.0244783690,49.3370499,6.930183,26
4783690.0244783690,49.3623464,6.9333814,27
4783690.0244783690,49.3915094,6.9266054,28
4783690.0244783690,49.4083499,6.9067701,29
4783690.0254783690,49.1434612,7.0447458,0
4783690.0254783690,49.1580816,7.0335958,1
4783690.0254783690,49.1801853,7.0353325,2
4783690.0254783690,49.1979532,7.030812,3
4783690.0254783690,49.2168487,7.0288026,4
4783690.0254783690,49.2270873,7.0210881,5
4783690.0254783690,49.2284869,7.0161157,6
4783690.0254783690,49.2292685,7.0110709,7
4783690.0254783690,49.231253,7.0070214,8
4783690.0254783690,49.2335161,7.0006082,9
4783690.0254783690,49.236017,6.9963377,10
4783690.0254783690,49.2377936,6.9939511,11
4783690.0254783690,49.2401824,6.9898045,12
4783690.0254783690,49.2403747,6.9848368,13
4783690.0254783690,49.2411594,6.9784324,14
4783690.0254783690,49.2428798,6.9723209,15
4783690.0254783690,49.247066,6.9674005,16
4783690.0254783690,49.2504092,6.9634969,17
4783690.0254783690,49.255946,6.9603096,18
4783690.0254783690,49.2747948,6.9613525,19
4783690.0254783690,49.2943204,6.9533637,20
4783690.0254783690,49.3113755,6.9376699,21
4783690.0254783690,49.3144166,6.9326255,22
4783690.0254783690,49.3179019,6.914445,23
4783690.0254783690,49.3217316,6.9180075,24
4783690.0254783690,49.3329719,6.9248711,25
4783690.0254783690,49.3370499,6.930183,26
4783690.0254783690,49.3623464,6.9333814,27
4783690.0254783690,49.3915094,6.9266054,28
4783690.0254783690,49.4083499,6.9067701,29
4783690.0264783690,49.1434612,7.0447458,0
4783690.0264783690,49.1580816,7.0335958,1
4783690.0264783690,49.1801853,7.0353325,2
4783690.0264783690,49.1979532,7.030812,3
4783690.0264783690,49.2168487,7.0288026,4
4783690.0264783690,49.2270873,7.0210881,5
4783690.0264783690,49.2284869,7.0161157,6
4783690.0264783690,49.2292685,7.0110709,7
4783690.0264783690,49.231253,7.0070214,8
4783690.0264783690,49.2335161,7.0006082,9
4783690.0264783690,49.236017,6.9963377,10
4783690.0264783690,49.2377936,6.9939511,11
4783690.0264783690,49.2401824,6.9898045,12
4783690.0264783690,49.2403747,6.9848368,13
4783690.0264783690,49.2411594,6.9784324,14
4783690.0264783690,49.2428798,6.9723209,15
4783690.0264783690,49.247066,6.9674005,16
4783690.0264783690,49.2504092,6.9634969,17
4783690.0264783690,49.255946,6.9603096,18
4783690.0264783690,49.2747948,6.9613525,19
4783690.0264783690,49.2943204,6.9533637,20
4783690.0264783690,49.3113755,6.9376699,21
4783690.0264783690,49.3144166,6.9326255,22
4783690.0264783690,49.3179019,6.914445,23
4783690.0264783690,49.3217316,6.9180075,24
4783690.0264783690,49.3329719,6.9248711,25
4783690.0264783690,49.3370499,6.930183,26
4783690.0264783690,49.3623464,6.9333814,27
4783690.0264783690,49.3915094,6.9266054,28
4783690.0264783690,49.4083499,6.9067701,29
4783690.0274783690,49.1434612,7.0447458,0
4783690.0274783690,49.1580816,7.0335958,1
4783690.0274783690,49.1801853,7.0353325,2
4783690.0274783690,49.1979532,7.030812,3
4783690.0274783690,49.2168487,7.0288026,4
4783690.0274783690,49.2270873,7.0210881,5
4783690.0274783690,49.2284869,7.0161157,6
4783690.0274783690,49.2292685,7.0110709,7
4783690.0274783690,49.231253,7.0070214,8
4783690.0274783690,49.2335161,7.0006082,9
4783690.0274783690,49.236017,6.9963377,10
4783690.0274783690,49.2377936,6.9939511,11
4783690.0274783690,49.2401824,6.9898045,12
4783690.0274783690,49.2403747,6.9848368,13
4783690.0274783690,49.2411594,6.9784324,14
4783690.0274783690,49.2428798,6.9723209,15
4783690.0274783690,49.247066,6.9674005,16
4783690.0274783690,49.2504092,6.9634969,17
4783690.0274783690,49.255946,6.9603096,18
4783690.0274783690,49.2747948,6.9613525,19
4783690.0274783690,49.2943204,6.9533637,20
4783690.0274783690,49.3113755,6.9376699,21
4783690.0274783690,49.3144166,6.9326255,22
4783690.0274783690,49.3179019,6.914445,23
4783690.0274783690,49.3217316,6.9180075,24
4783690.0274783690,49.3329719,6.9248711,25
4783690.0274783690,49.3370499,6.930183,26
4783690.0274783690,49.3623464,6.9333814,27
4783690.0274783690,49.3915094,6.9266054,28
4783690.0274783690,49.4083499,6.9067701,29
4783690.0284783690,49.1434612,7.0447458,0
4783690.0284783690,49.1580816,7.0335958,1
4783690.0284783690,49.1801853,7.0353325,2
4783690.0284783690,49.1979532,7.030812,3
4783690.0284783690,49.2168487,7.0288026,4
4783690.0284783690,49.2270873,7.0210881,5
4783690.0284783690,49.2284869,7.0161157,6
4783690.0284783690,49.2292685,7.0110709,7
4783690.0284783690,49.231253,7.0070214,8
4783690.0284783690,49.2335161,7.0006082,9
4783690.0284783690,49.236017,6.9963377,10
4783690.0284783690,49.2377936,6.9939511,11
4783690.0284783690,49.2401824,6.9898045,12
4783690.0284783690,49.2403747,6.9848368,13
4783690.0284783690,49.2411594,6.9784324,14
4783690.0284783690,49.2428798,6.9723209,15
4783690.0284783690,49.247066,6.9674005,16
4783690.0284783690,49.2504092,6.9634969,17
4783690.0284783690,49.255946,6.9603096,18
4783690.0284783690,49.2747948,6.9613525,19
4783690.0284783690,49.2943204,6.9533637,20
4783690.0284783690,49.3113755,6.9376699,21
4783690.0284783690,49.3144166,6.9326255,22
4783690.0284783690,49.3179019,6.914445,23
4783690.0284783690,49.3217316,6.9180075,24
4783690.0284783690,49.3329719,6.9248711,25
4783690.0284783690,49.3370499,6.930183,26
4783690.0284783690,49.3623464,6.9333814,27
4783690.0284783690,49.3915094,6.9266054,28
4783690.0284783690,49.4083499,6.9067701,29
4783690.0294783690,49.1434612,7.0447458,0
4783690.0294783690,49.1580816,7.0335958,1
4783690.0294783690,49.1801853,7.0353325,2
4783690.0294783690,49.1979532,7.030812,3
4783690.0294783690,49.2168487,7.0288026,4
4783690.0294783690,49.2270873,7.0210881,5
4783690.0294783690,49.2284869,7.0161157,6
4783690.0294783690,49.2292685,7.0110709,7
4783690.0294783690,49.231253,7.0070214,8
4783690.0294783690,49.2335161,7.0006082,9
4783690.0294783690,49.236017,6.9963377,10
4783690.0294783690,49.2377936,6.9939511,11
4783690.0294783690,49.2401824,6.9898045,12
4783690.0294783690,49.2403747,6.9848368,13
4783690.0294783690,49.2411594,6.9784324,14
4783690.0294783690,49.2428798,6.9723209,15
4783690.0294783690,49.247066,6.9674005,16
4783690.0294783690,49.2504092,6.9634969,17
4783690.0294783690,49.255946,6.9603096,18
4783690.0294783690,49.2747948,6.9613525,19
4783690.0294783690,49.2943204,6.9533637,20
4783690.0294783690,49.3113755,6.9376699,21
4783690.0294783690,49.3144166,6.9326255,22
4783690.0294783690,49.3179019,6.914445,23
4783690.0294783690,49.3217316,6.9180075,24
4783690.0294783690,49.3329719,6.9248711,25
4783690.0294783690,49.3370499,6.930183,26
4783690.0294783690,49.3623464,6.9333814,27
4783690.0294783690,49.3915094,6.9266054,28
4783690.0294783690,49.4083499,6.9067701,29
4783690.0304783690,49.1434612,7.0447458,0
4783690.0304783690,49.1580816,7.0335958,1
4783690.0304783690,49.1801853,7.0353325,2
4783690.0304783690,49.1979532,7.030812,3
4783690.0304783690,49.2168487,7.0288026,4
4783690.0304783690,49.2270873,7.0210881,5
4783690.0304783690,49.2284869,7.0161157,6
4783690.0304783690,49.2292685,7.0110709,7
4783690.0304783690,49.231253,7.0070214,8
4783690.0304783690,49.2335161,7.0006082,9
4783690.0304783690,49.236017,6.9963377,10
4783690.0304783690,49.2377936,6.9939511,11
4783690.0304783690,49.2401824,6.9898045,12
4783690.0304783690,49.2403747,6.9848368,13
4783690.0304783690,49.2411594,6.9784324,14
4783690.0304783690,49.2428798,6.9723209,15
4783690.0304783690,49.247066,6.9674005,16
4783690.0304783690,49.2504092,6.9634969,17
4783690.0304783690,49.255946,6.9603096,18
4783690.0304783690,49.2747948,6.9613525,19
4783690.0304783690,49.2943204,6.9533637,20
4783690.0304783690,49.3113755,6.9376699,21
4783690.0304783690,49.3144166,6.9326255,22
4783690.0304783690,49.3179019,6.914445,23
4783690.0304783690,49.3217316,6.9180075,24
4783690.0304783690,49.3329719,6.9248711,25
4783690.0304783690,49.3370499,6.930183,26
4783690.0304783690,49.3623464,6.9333814,27
4783690.0304783690,49.3915094,6.9266054,28
4783690.0304783690,49.4083499,6.9067701,29
4783690.0314783690,49.1434612,7.0447458,0
4783690.0314783690,49.1580816,7.0335958,1
4783690.0314783690,49.1801853,7.0353325,2
4783690.0314783690,49.1979532,7.030812,3
4783690.0314783690,49.2168487,7.0288026,4
4783690.0314783690,49.2270873,7.0210881,5
